1632,1521,1500
1709,1596,1500
1724,1651,1500
1667,1645,1500
1598,1586,1500
1573,1519,1500
1612,1508,1500
1690,1573,1500
1729,1641,1500
1687,1653,1500
1615,1606,1500
1574,1535,1500
1595,1503,1500
1668,1550,1500
1726,1626,1500
1705,1656,1500
1634,1624,1500
1580,1554,1500
1582,1504,1500
1644,1530,1500
1717,1607,1500
1719,1654,1500
1655,1639,1500
1591,1575,1500
1575,1512,1500
1622,1514,1500
1701,1585,1500
1727,1647,1500
1676,1650,1500
1606,1596,1500
1573,1526,1500
1603,1505,1500
1680,1562,1500
1729,1634,1500
1696,1655,1500
1624,1615,1500
1577,1544,1500
1588,1502,1500
1657,1540,1500
1723,1617,1500
1712,1656,1500
1644,1632,1500
1585,1564,1500
1578,1507,1500
1634,1522,1500
1710,1597,1500
1723,1651,1500
1665,1645,1500
1598,1585,1500
1573,1518,1500
1613,1509,1500
1691,1574,1500
1729,1642,1500
1686,1653,1500
1614,1605,1500
1574,1534,1500
1595,1503,1500
1669,1552,1500
1727,1627,1500
1704,1656,1500
1633,1623,1500
1580,1553,1500
1583,1504,1500
1646,1531,1500
1718,1608,1500
1718,1654,1500
1654,1638,1500
1590,1574,1500
1575,1511,1500
1624,1515,1500
1702,1586,1500
1727,1647,1500
1675,1649,1500
1605,1595,1500
1573,1525,1500
1604,1505,1500
1681,1564,1500
1729,1635,1500
1695,1655,1500
1623,1614,1500
1576,1542,1500
1589,1502,1500
1658,1542,1500
1723,1619,1500
1711,1656,1500
1643,1631,1500
1584,1563,1500
1579,1506,1500
1635,1523,1500
1711,1598,1500
1723,1652,1500
1664,1644,1500
1597,1584,1500
1574,1517,1500
1614,1510,1500
1693,1576,1500
1728,1642,1500
1684,1652,1500
1613,1604,1500
1574,1533,1500
1596,1503,1500
1671,1553,1500
1727,1628,1500
1703,1656,1500
1632,1622,1500
1579,1552,1500
1583,1503,1500
1647,1532,1500
1718,1609,1500
1717,1655,1500
1653,1637,1500
1590,1572,1500
1576,1511,1500
1625,1516,1500
1703,1588,1500
1726,1648,1500
1674,1648,1500
1604,1593,1500
1573,1524,1500
1605,1506,1500
1683,1565,1500
1729,1636,1500
1693,1655,1500
1622,1613,1500
1576,1541,1500
1590,1502,1500
1660,1543,1500
1724,1620,1500
1710,1656,1500
1642,1630,1500
1584,1561,1500
1579,1506,1500
1637,1524,1500
1712,1600,1500
1722,1652,1500
1663,1643,1500
1596,1582,1500
1574,1516,1500
1615,1510,1500
1694,1577,1500
1728,1643,1500
1683,1652,1500
1612,1603,1500
1574,1532,1500
1597,1503,1500
1672,1554,1500
1727,1629,1500
1702,1656,1500
1631,1621,1500
1579,1550,1500
1584,1503,1500
1649,1534,1500
1719,1611,1500
1716,1655,1500
1651,1637,1500
1589,1571,1500
1576,1510,1500
1626,1517,1500
1704,1589,1500
1726,1649,1500
1672,1648,1500
1603,1592,1500
1573,1523,1500
1606,1506,1500
1684,1566,1500
1729,1637,1500
1692,1655,1500
1620,1612,1500
1576,1540,1500
1591,1502,1500
1661,1544,1500
1724,1621,1500
1709,1656,1500
1640,1629,1500
1583,1560,1500
1580,1506,1500
1638,1525,1500
1713,1601,1500
1722,1653,1500
1661,1642,1500
1595,1581,1500
1574,1515,1500
1616,1511,1500
1695,1579,1500
1728,1644,1500
1682,1652,1500
1611,1602,1500
1574,1530,1500
1598,1503,1500
1674,1556,1500
1728,1630,1500
1701,1656,1500
1629,1620,1500
1578,1549,1500
1585,1503,1500
1650,1535,1500
1720,1612,1500
1716,1655,1500
1650,1636,1500
1588,1570,1500
1576,1509,1500
1628,1518,1500
1705,1591,1500
1726,1649,1500
1671,1647,1500
1602,1591,1500
1573,1522,1500
1607,1506,1500
1685,1568,1500
1729,1638,1500
1691,1654,1500
1619,1611,1500
1575,1539,1500
1591,1502,1500
1663,1546,1500
1725,1622,1500
1708,1656,1500
1639,1628,1500
1582,1559,1500
1580,1505,1500
1639,1526,1500
1714,1602,1500
1721,1653,1500
1660,1642,1500
1594,1580,1500
1574,1515,1500
1618,1512,1500
1696,1580,1500
1728,1644,1500
1681,1651,1500
1610,1600,1500
1573,1529,1500
1599,1504,1500
1675,1557,1500
1728,1631,1500
1700,1656,1500
1628,1619,1500
1578,1548,1500
1586,1503,1500
1652,1536,1500
1720,1613,1500
1715,1655,1500
1649,1635,1500
1587,1569,1500
1577,1509,1500
1629,1519,1500
1706,1592,1500
1725,1650,1500
1670,1647,1500
1601,1590,1500
1573,1521,1500
1609,1507,1500
1687,1569,1500
1729,1639,1500
1690,1654,1500
1618,1609,1500
1575,1538,1500
1592,1502,1500
1664,1547,1500
1725,1623,1500
1707,1656,1500
1638,1627,1500
1582,1557,1500
1581,1505,1500
1641,1527,1500
1715,1604,1500
1720,1653,1500
1659,1641,1500
1593,1578,1500
1574,1514,1500
1619,1512,1500
1698,1582,1500
1728,1645,1500
1679,1651,1500
1609,1599,1500
1573,1528,1500
1600,1504,1500
1676,1559,1500
1728,1632,1500
1698,1656,1500
1627,1618,1500
1578,1547,1500
1586,1503,1500
1653,1537,1500
1721,1614,1500
1714,1656,1500
1647,1634,1500
1587,1567,1500
1577,1508,1500
1630,1520,1500
1707,1593,1500
1725,1650,1500
