1723,1619,1500
1724,1620,1500
1724,1621,1500
1725,1622,1500
1725,1623,1500
1726,1624,1500
1726,1625,1500
1727,1626,1500
1727,1627,1500
1727,1628,1500
1728,1629,1500
1728,1630,1500
1728,1631,1500
1728,1632,1500
1728,1633,1500
1729,1634,1500
1729,1635,1500
1729,1636,1500
1729,1637,1500
1729,1638,1500
1729,1639,1500
1729,1639,1500
1729,1640,1500
1729,1641,1500
1729,1642,1500
1728,1643,1500
1728,1643,1500
1728,1644,1500
1728,1645,1500
1728,1645,1500
1727,1646,1500
1727,1647,1500
1727,1647,1500
1726,1648,1500
1726,1648,1500
1726,1649,1500
1725,1649,1500
1725,1650,1500
1724,1650,1500
1724,1651,1500
1723,1651,1500
1723,1652,1500
1722,1652,1500
1722,1653,1500
1721,1653,1500
1720,1653,1500
1720,1654,1500
1719,1654,1500
1718,1654,1500
1718,1655,1500
1717,1655,1500
1716,1655,1500
1715,1655,1500
1715,1655,1500
1714,1656,1500
1713,1656,1500
1712,1656,1500
1711,1656,1500
1710,1656,1500
1709,1656,1500
1708,1656,1500
1707,1656,1500
1707,1656,1500
1706,1656,1500
1705,1656,1500
1704,1656,1500
1703,1656,1500
1701,1656,1500
1700,1656,1500
1699,1656,1500
1698,1656,1500
1697,1656,1500
1696,1655,1500
1695,1655,1500
1694,1655,1500
1693,1655,1500
1692,1654,1500
1690,1654,1500
1689,1654,1500
1688,1654,1500
1687,1653,1500
1686,1653,1500
1684,1652,1500
1683,1652,1500
1682,1652,1500
1681,1651,1500
1679,1651,1500
1678,1650,1500
1677,1650,1500
1676,1649,1500
1674,1649,1500
1673,1648,1500
1672,1648,1500
1671,1647,1500
1669,1647,1500
1668,1646,1500
1667,1645,1500
1665,1645,1500
1664,1644,1500
1663,1643,1500
1662,1643,1500
1660,1642,1500
1659,1641,1500
1658,1640,1500
1656,1640,1500
1655,1639,1500
1654,1638,1500
1652,1637,1500
1651,1636,1500
1650,1636,1500
1649,1635,1500
1647,1634,1500
1646,1633,1500
1645,1632,1500
1643,1631,1500
1642,1630,1500
1641,1629,1500
1640,1628,1500
1638,1627,1500
1637,1626,1500
1636,1625,1500
1635,1624,1500
1633,1623,1500
1632,1622,1500
1631,1621,1500
1630,1620,1500
1628,1619,1500
1627,1618,1500
1626,1617,1500
1625,1616,1500
1624,1615,1500
1622,1614,1500
1621,1613,1500
1620,1611,1500
1619,1610,1500
1618,1609,1500
1617,1608,1500
1615,1607,1500
1614,1606,1500
1613,1604,1500
1612,1603,1500
1611,1602,1500
1610,1601,1500
1609,1600,1500
1608,1598,1500
1607,1597,1500
1606,1596,1500
1605,1595,1500
1604,1593,1500
1603,1592,1500
1602,1591,1500
1601,1589,1500
1600,1588,1500
1599,1587,1500
1598,1586,1500
1597,1584,1500
1596,1583,1500
1595,1582,1500
1594,1580,1500
1594,1579,1500
1593,1578,1500
1592,1577,1500
1591,1575,1500
1590,1574,1500
1590,1573,1500
1589,1571,1500
1588,1570,1500
1587,1569,1500
1587,1567,1500
1586,1566,1500
1585,1565,1500
1585,1564,1500
1584,1562,1500
1583,1561,1500
1583,1560,1500
1582,1558,1500
1582,1557,1500
1581,1556,1500
1581,1555,1500
1580,1553,1500
1580,1552,1500
1579,1551,1500
1579,1550,1500
1578,1548,1500
1578,1547,1500
1577,1546,1500
1577,1545,1500
1577,1544,1500
1576,1542,1500
1576,1541,1500
1576,1540,1500
1575,1539,1500
1575,1538,1500
1575,1537,1500
1574,1535,1500
1574,1534,1500
1574,1533,1500
1574,1532,1500
1574,1531,1500
1574,1530,1500
1573,1529,1500
1573,1528,1500
1573,1527,1500
1573,1526,1500
1573,1525,1500
1573,1524,1500
1573,1523,1500
1573,1522,1500
1573,1521,1500
1573,1520,1500
1573,1519,1500
1573,1519,1500
1574,1518,1500
1574,1517,1500
1574,1516,1500
1574,1515,1500
1574,1514,1500
1574,1514,1500
1575,1513,1500
1575,1512,1500
1575,1512,1500
1575,1511,1500
1576,1510,1500
1576,1510,1500
1577,1509,1500
1577,1509,1500
1577,1508,1500
1578,1507,1500
1578,1507,1500
1579,1506,1500
1579,1506,1500
1580,1506,1500
1580,1505,1500
1581,1505,1500
1581,1504,1500
1582,1504,1500
1582,1504,1500
1583,1504,1500
1584,1503,1500
1584,1503,1500
1585,1503,1500
